cart_health_score,cart_item_count,cart_fruits_and_vegetables,cart_whole_grain_foods,cart_meat_and_alternatives,cart_dairy_and_alternatives,cart_energy_kj,cart_energy_kj_missing,cart_fat,cart_fat_missing,cart_saturated_fat,cart_saturated_fat_missing,cart_carbohydrates,cart_carbohydrates_missing,cart_sugars,cart_sugars_missing,cart_fiber,cart_fiber_missing,cart_protein,cart_protein_missing,cart_salt,cart_salt_missing,cart_sodium,cart_sodium_missing,candidate_score,candidate_energy_kj,candidate_energy_kj_missing,candidate_fat,candidate_fat_missing,candidate_saturated_fat,candidate_saturated_fat_missing,candidate_carbohydrates,candidate_carbohydrates_missing,candidate_sugars,candidate_sugars_missing,candidate_fiber,candidate_fiber_missing,candidate_protein,candidate_protein_missing,candidate_salt,candidate_salt_missing,candidate_sodium,candidate_sodium_missing,candidate_fruits_and_vegetables,candidate_whole_grain_foods,candidate_meat_and_alternatives,candidate_dairy_and_alternatives,action,candidate_barcode,candidate_name,before_score,after_score,score_change,replaced_barcode
-1.3333333333333333,9,0,0,0,0,10627.526664473222,0,131.5499998092651,0,31.985714238030575,1,207.7728570474898,0,53.342857190540926,1,26.74285714285714,1,118.4761908576606,0,4.991071428571456,1,1.9964285714285832,1,0.0,1151.39,0,3.45,0,0.0,0,48.28,0,6.9,0,3.4,0,10.34,0,1.2075,0,0.483,0,0,0,0,0,replace,0011110010131,Wheat bread,-1.3333,-1.3333,0.0,00088909
-1.5555555555555556,9,0,0,1,0,7269.0600301659115,1,123.47556561085973,0,39.79000019073486,1,102.93725490196077,1,56.325188441585794,1,23.1384615384615,1,101.45067873303167,1,5.854890109890138,1,2.341956043956055,1,-2.0,2763.8,0,61.0,0,6.3,0,4.0,0,3.1,0,8.1,0,22.0,0,1.4,0,0.56,0,0,0,0,0,add,00034145,Pipas mondadas,-1.5556,-1.6,-0.0444,
-2.7777777777777777,9,1,0,0,0,7484.1788978101595,0,36.85885743771241,0,9.91646837682446,1,281.6923402397398,0,134.9195768833852,0,6.401896143072617,1,75.30154231733177,0,63.454484478712416,0,17.801128630194707,0,-4.0,1590.23,0,4.55,0,0.0,0,74.55,0,27.27,0,0.0,1,9.09,0,0.7389,0,0.29556,0,0,0,0,0,remove,0011110025159,Maple brown sugar instant oatmeal,-2.7778,-2.625,0.1528,
-2.625,8,0,0,0,0,10945.640659340665,0,142.196336996337,0,49.2652014652015,1,261.68901098901097,0,154.7989010989011,1,17.83260073260073,1,63.864835164835206,0,3.1801282051281996,1,1.27205128205128,1,-3.0,1938.3,0,15.38,0,0.0,0,69.23,0,7.69,0,7.7,0,7.69,0,1.635,0,0.654,0,0,0,0,0,replace,0014100043386,Cracker Trio,-2.625,-2.5,0.125,0016229918033
0.3333333333333333,3,1,0,0,0,1690.0,0,8.8,0,2.2,0,62.971428571428596,0,18.58571428571429,0,8.44285714285714,0,13.314285714285713,0,1.75,0,0.7,0,0.0,811.0,0,5.3,0,1.9,0,25.1,0,1.3,0,2.3,0,10.0,0,0.6,0,0.24,0,0,0,0,0,replace,00099332,Wrap Poulet à la Jamaïcaine,0.3333,-0.3333,-0.6667,0011110896230
-1.0,10,0,0,1,0,17207.4807277628,0,231.8619496855346,0,54.55835579514826,1,382.7890386343221,0,60.200494159927835,1,48.29357592093413,1,102.048607367475,0,5.47728212039533,1,2.1909128481581317,1,1.0,1453.25,0,0.0,0,0.0,0,77.78,0,0.0,0,2.2,0,6.67,0,0.0,0,0.0,0,0,0,0,0,replace,0017400222680,Valencia short grain rice,-1.0,-0.8,0.2,0014113533881
-4.142857142857143,7,0,0,1,0,13475.776526610643,0,174.59582633053222,0,78.84997198879547,0,351.72859943977585,0,199.9483193277311,0,19.21,0,51.809691876750705,0,2.3873599439775908,0,0.9549439775910364,0,-3.0,1131.8,0,1.0,0,0.5,0,63.3,0,63.3,0,0.0,1,1.1,0,0.0,1,0.0,1,0,0,0,0,replace,0001002517886,Antesite concentré naturel,-4.1429,-3.5714,0.5714,0018176783207
0.0,3,1,0,0,0,1792.58,0,18.009999999999998,0,4.1,0,50.910000000000004,0,4.9,0,2.8,1,14.02,0,1.7675,1,0.7070000000000001,1,-2.0,1749.3,0,17.0,0,3.9,0,55.6,0,0.8,0,0.0,1,10.3,0,1.47,0,0.588,0,0,0,0,0,add,0011732007601,"Nairn's Oatcake Crackers (red Box), 8.8-Ounce Boxes (pack Of 6)",0.0,-0.5,-0.5,
-1.1111111111111112,9,0,0,0,0,11730.465823457218,0,90.78927795077298,0,24.735774736842,1,408.17122329479344,0,61.825056832174575,0,40.31707735849057,0,65.2832426117179,0,9.73457870312007,1,3.8938314812480304,1,2.0,340.0,0,0.0,0,0.0,0,20.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,1,0,0,0,add,0011110027214,Minced Garlic,-1.1111,-0.8,0.3111,
-2.0,10,0,0,0,0,10576.94,1,146.22666571299234,0,37.22666666666667,0,334.8933333333333,1,50.5266666666667,1,18.05666666666667,1,82.40666666666667,1,37.07416666666666,1,14.829666666666668,1,0.0,0.0,1,0.0,1,0.0,1,60.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0,0,replace,00003116,Axio,-2.0,-1.5,0.5,0021130285846
-0.3333333333333333,3,1,0,0,0,4223.75,0,54.0,0,4.1,0,104.75,0,99.65,0,9.9,1,21.0,0,0.0,0,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0,0,add,0001000691406,Au domaine saint Georges,-0.3333,-0.25,0.0833,
-3.2,10,0,0,0,0,8847.20917642374,0,60.89513020710578,0,25.971886573692224,1,330.42845744000056,0,132.97486555105837,0,15.48269190389057,1,50.17317923821714,0,34.060669997728844,1,2.953679763797411,1,-8.0,1812.90322580645,0,19.3548387096774,0,9.67741935483871,0,61.2903225806452,0,32.258064516129,0,0.0,0,3.2258064516129,0,1.04838709677419,0,0.419354838709677,0,0,0,0,0,add,0013087199840,Snickerdoodle Cookie,-3.2,-3.6364,-0.4364,
-2.857142857142857,7,0,0,0,0,9348.12373436775,0,111.86274547950859,0,29.945098039215353,1,195.701070281656,0,117.39340444384653,0,4.0593582410863345,1,108.81229946524063,0,2.966934046345829,1,1.18677361853833,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,replace,0012993103088,Sparkling water keylime,-2.8571,-2.2857,0.5714,0000484005003
-1.0,3,0,0,0,0,3330.692995812712,0,11.63498287019414,0,6.1674914350970695,0,27.22748382185,0,13.271374191092491,0,2.21267605633803,1,142.33117624666923,0,1.5390559573658171,0,0.6156223829463261,0,2.0,423.699993073936,0,0.69999998807907,0,0.20000000298023,0,0.5,0,0.5,0,0.0,1,22.89999961853,0,0.22,0,0.088,0,0,0,0,0,replace,00187329,Line caught,-1.0,-1.0,0.0,0000983172038
-2.5,6,1,0,0,0,9125.89826086957,0,81.72,0,35.81391304347824,0,147.48376811594238,0,89.91594202898554,0,26.2,1,199.1431884057968,0,13.376982608695691,0,5.33630028985509,0,0.0,0.0,1,35.7142857142857,0,5.35714285714286,0,0.0,1,3.57142857142857,0,3.57142857142857,0,7.14285714285714,0,0.0,1,0.0,1,0,0,0,0,add,00049088,Cheetos Crunchy,-2.5,-2.1429,0.3571,
-2.3333333333333335,3,0,0,0,0,4657.1875,0,32.6625,0,8.1125,1,158.15,0,32.85,1,5.925,1,41.925,0,0.8768750000000001,1,0.35075,1,0.0,300.21,0,0.0,0,0.0,1,9.33,0,9.33,0,0.7,0,8.0,0,0.125,0,0.05,0,0,0,0,1,add,0007203671300,"Nonfat greek yogurt, cherry",-2.3333,-1.75,0.5833,
-1.0,6,0,0,1,1,5146.45841269841,0,34.366507936507944,0,12.553650793650794,0,174.85317460317458,0,68.3849206349206,0,15.2111111111111,1,45.92380952380952,0,3.7090476190476194,0,1.4836190476190476,0,-2.0,1226.96,0,22.35,0,11.76,0,2.35,0,0.0,0,0.0,0,21.18,0,1.0,0,0.4,0,0,0,1,0,remove,0017869805578,Panino Prosciutto Wrapped Mozzarella Cheese,-1.0,-0.8,0.2,
-0.75,4,0,0,0,1,4182.7771509225,0,45.6085716465541,0,20.51999994550432,0,75.20428571428572,0,24.490000000000002,1,0.0,1,71.57571428571431,0,0.61,1,0.244,1,0.0,1493.52941176471,0,1.76470588235294,0,0.588235294117647,0,70.5882352941177,0,3.52941176470588,0,3.52941176470588,0,11.7647058823529,0,1.85294117647059,0,0.741176470588235,0,0,0,0,0,add,0015300201194,Mac 'N Cheese Cheesy Bacon Flavour,-0.75,-0.6,0.15,
-0.7,10,0,0,1,0,10214.203377325299,0,79.8811268559308,0,24.15633800432715,0,263.90563342134715,0,51.3963380639318,0,26.908450704225352,1,150.40225352112674,0,30.226936625678768,1,12.090774647887324,1,-4.0,204.0,0,0.0,0,0.0,0,12.0,0,10.0,0,0.0,1,0.0,0,7.0,0,2.8,0,0,0,0,0,replace,0008582000378,Spicy barbeque,-0.7,-1.1,-0.4,00145919
-3.142857142857143,7,0,0,0,0,10522.01666666667,0,158.95,0,76.5833333333333,0,195.63333333333333,0,78.6,0,14.15,1,70.7,0,4.897833333333329,0,1.9591333333333334,0,-1.0,880.3,0,6.7,0,3.8,0,27.5,0,0.6,0,1.7,0,8.9,0,0.4,0,0.16,0,0,0,0,0,remove,00002264,Baguette Poitevin,-3.1429,-3.5,-0.3571,
-6.0,2,0,0,0,0,2599.7,0,33.0,0,20.0,0,75.0,0,73.0,0,0.0,1,6.1,0,1.78571428571429,1,0.714285714285714,1,-5.0,1514.0,0,40.0,0,2.0,0,2.0,0,1.0,0,0.0,1,0.0,0,2.4553,0,0.98212,0,0,0,0,0,replace,0021000643592,Ranch Dressing,-6.0,-5.5,0.5,0011110145079
-2.0,2,0,0,0,0,3631.71428571429,0,68.557142857143,0,5.5571428571429005,0,51.057142857143006,0,4.2714285714286,0,1.5,1,12.342857142857099,0,0.01,0,0.004,0,1.0,1465.0,0,1.0,0,0.0,1,75.0,0,0.0,1,0.0,1,9.0,0,0.0,1,0.0,1,0,0,0,0,replace,00079472,Soba,-2.0,-1.0,1.0,00032155
-0.8,5,1,0,0,0,7093.9,1,140.76,0,18.57,0,155.8966666666667,0,44.13,0,13.633333333333331,1,53.5,1,3.8889500000000004,0,1.55558,0,-2.0,509.29203539823,0,3.09734513274336,0,1.99115044247788,0,15.4867256637168,0,1.76991150442478,0,0.442477876106195,0,7.52212389380531,0,0.873893805309734,0,0.349557522123894,0,0,0,0,0,replace,0013800366047,VERMONT WHITE CHEDDAR MAC & CHEESE,-0.8,-0.8,0.0,0020000051758
0.2,5,1,0,0,0,4615.809526616618,0,35.19047619331451,0,8.805238096657252,0,130.10952399117605,0,58.80952371869768,0,38.5,1,46.69999997729347,0,0.22,1,0.088,1,-3.0,1300.0,0,28.5714285714286,0,7.14285714285714,0,1.78571428571429,0,1.78571428571429,0,0.0,0,12.5,0,3.52678571428571,0,1.41071428571429,0,0,0,0,0,replace,0011110139030,Luncheon Meat,0.2,-1.2,-1.4,00033312
-1.6666666666666667,6,0,0,0,1,4893.635289932082,0,77.42913995377266,0,20.00228497458914,0,74.9776664044055,0,27.77329240713425,0,15.24054048512433,0,37.18896816980049,0,3.2331136363636404,1,1.293245454545455,1,-3.0,355.217391304345,0,3.0434782608696,0,1.7391304347826,0,12.173913043478,0,8.695652173913,0,2.6086956521739,0,0.8695652173913,0,0.3695652173913,0,0.14782608695652,0,0,0,0,0,replace,0020000125688,Honey glaze carrots,-1.6667,-2.0,-0.3333,0007789045164
-1.5,4,0,0,0,0,3800.62201257861,0,46.7654088050314,0,19.81572327044025,0,98.28113207547169,0,12.0314465408805,0,5.08679245283019,1,21.107547169811298,0,1.6800000000000002,1,0.672,1,-3.0,1318.05555555556,0,6.94444444444444,0,4.16666666666667,0,52.7777777777778,0,0.0,0,2.77777777777778,0,8.33333333333333,0,2.01388888888889,0,0.805555555555555,0,0,0,0,0,replace,00137270,Butter Tortillas,-1.5,-2.0,-0.5,0001001629030
-2.6,5,0,0,1,1,6362.16667181652,0,53.285555650923,0,24.93,0,196.6488888888893,0,97.555555555556,1,14.3333333333333,1,54.876666762034034,0,14.7880555555556,1,5.91522222222224,1,-2.0,582.0,0,7.0,0,0.5,0,18.0,0,13.0,0,0.0,1,1.0,0,0.07,0,0.028,0,0,0,0,0,add,0010904301028,Jennesse Honey Pecans,-2.6,-2.5,0.1,
-2.25,4,0,0,0,1,1847.106194690265,0,21.11061946902654,0,6.59734513274336,0,31.9159292035399,0,15.98672566371684,0,0.884955752212389,1,30.4070796460177,0,133.92588495575222,0,53.57035398230088,0,4.0,1132.92,0,3.96,0,0.7,0,9.64,0,1.41,0,30.31,0,34.12,0,0.0,1,0.0,1,0,0,0,0,add,0000800200004,Tonnarelli,-2.25,-1.0,1.25,
-0.4444444444444444,9,0,0,0,0,8772.42031303212,1,63.15104586001516,1,10.347640730454083,1,298.041614881251,1,24.95296891301208,1,23.175801667745908,1,69.6304558757837,1,8.00621733488547,1,3.202486933954197,1,0.0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0,0,remove,0016185132535,Grassfed Collagen Peptides,-0.4444,-0.5,-0.0556,
-1.0,6,0,0,1,0,4151.78649122807,0,25.869999999999997,0,8.8,0,123.1728070175439,0,12.20438596491228,0,8.86438596491228,1,60.71315789473684,0,5.8105859649122795,0,2.324234385964912,0,-5.0,396.666666666667,0,0.0,0,0.0,0,23.3333333333333,0,20.0,0,0.0,0,0.0,0,1.58333333333333,0,0.633333333333333,0,0,0,0,0,replace,0014285001010,Banana Sauce,-1.0,-1.5,-0.5,0001202312229
1.0,2,0,0,0,0,1796.51111111111,0,3.22222222222222,0,0.8,0,80.1111111111111,0,8.0,0,7.266666666666669,0,15.1333333333333,0,0.16,0,0.064,0,-3.0,1342.85714285714,0,11.2244897959184,0,2.55102040816327,0,41.8367346938776,0,5.10204081632653,0,1.02040816326531,0,12.2448979591837,0,1.91326530612245,0,0.76530612244898,0,0,0,0,0,add,0021000055036,White Cheddar & Bacon Macaroni & Cheese,1.0,-0.3333,-1.3333,
-1.0,4,0,0,0,0,2573.3,0,19.3,0,10.5,0,60.400000000000006,0,34.1,0,30.5,1,34.599999999999994,0,0.30000000000000004,1,0.06,1,-5.0,992.25,0,13.75,0,11.0,0,21.25,0,2.0,0,2.0,0,6.25,0,1.625,0,0.65,0,0,0,0,0,add,0021131506919,Chicken Pot Pie Tender White Meat Chicken,-1.0,-1.8,-0.8,
-1.8,10,1,0,0,1,10384.392582843075,0,117.8920106281397,0,22.879708141321053,1,267.1739770781896,0,133.71838436159072,1,47.03928430762019,1,66.6096649889249,0,13.961429355351537,1,5.584536448022968,1,-7.0,1629.16666666666,0,0.0,0,0.0,0,95.833333333333,0,79.166666666667,0,0.0,0,0.0,0,3.3333333333333,0,1.33333333333332,0,0,0,0,0,add,0011110045454,Instant Vanilla Pudding,-1.8,-2.2727,-0.4727,
0.75,4,0,0,0,1,3743.600001955032,0,17.30000004768372,0,6.190000002980232,0,123.3999998092651,0,14.42,0,33.70000002384186,1,43.30000019073486,0,1.19,1,0.476,1,-6.0,0.0,1,0.0,1,13.5,0,0.0,1,31.2,0,2.4,0,5.9,0,0.6,0,0.24,0,0,0,0,0,replace,0014100040125,Milano,0.75,-0.5,-1.25,0001003647485
-1.0,4,1,0,0,0,4808.142857142851,0,71.3,0,13.532499999999999,1,71.5,0,12.37142857142857,0,4.142857142857141,1,54.19999999999972,0,4.9982142857143,0,1.9992857142857199,0,-5.0,992.1,0,23.0,0,7.9,0,3.8,0,2.8,0,0.0,1,4.5,0,6.0,0,2.4,0,0,0,0,0,add,0000800100105,Amatriciana,-1.0,-1.8,-0.8,
-1.8888888888888888,9,0,0,0,1,12084.04285714286,0,129.2714285714286,0,40.5,1,283.07142857142856,0,161.94285714285715,0,33.9,1,140.32857142857137,0,3.8885714285714292,1,411.14542857142857,1,-5.0,2171.0,0,34.6,0,18.8,0,44.0,0,1.2,0,0.0,1,8.4,0,1.35,0,0.54,0,0,0,0,0,replace,0020176221009,Vol-au-vent,-1.8889,-2.6667,-0.7778,0011110157157
-1.5,10,0,0,1,1,9927.716426799012,0,99.0398014888337,0,31.2053846153846,1,262.6485111662529,0,88.3959553349876,0,22.238303970223306,1,95.33392059553381,0,7.75771091811415,1,3.103084367245661,1,-5.0,242.857142857143,0,0.0,0,0.0,1,14.2857142857143,0,11.4285714285714,0,0.0,1,0.0,0,4.21428571428571,0,1.68571428571429,0,0,0,0,0,add,0014285004202,Ready Recipes Menudo Sauce,-1.5,-1.8182,-0.3182,
-1.8571428571428572,7,0,0,1,0,9808.720394011441,0,84.54298807753062,0,14.87977446017759,1,248.3154722213532,0,131.23966361638622,0,13.41169162923371,1,139.30232558139534,0,6.693522787818336,1,2.6774091151273325,1,-6.0,2270.6,0,42.3,0,25.6,0,34.3,0,28.8,0,0.0,1,7.2,0,0.0,0,0.0,0,0,0,0,0,replace,00144247,Chocolat chaud,-1.8571,-2.2857,-0.4286,0011206008257
-1.5,2,0,0,0,0,1150.821744627054,0,7.585335018963335,0,0.0,1,7.9962073324905205,0,0.0,1,2.65486725663717,0,41.94058154235147,0,6.89001264222503,0,2.756005056890014,0,5.0,537.39837398374,0,4.8780487804878,0,0.0,0,7.31707317073171,0,2.4390243902439,0,4.8780487804878,0,11.3821138211382,0,0.0,0,0.0040650406504065,0,1,0,0,0,add,0014500013521,Edamame in the Pod,-1.5,0.6667,2.1667,
-0.9,10,2,0,1,0,13919.246716646992,0,145.3145714285714,0,31.17285714285715,0,351.2890885478158,0,115.38205312868949,0,97.15501770956313,1,105.74030342384883,0,12.439042969303422,1,4.975617187721369,1,-3.0,68.0,0,0.0,0,0.0,0,2.0,0,0.0,0,0.0,1,2.0,0,6.0,0,2.4,0,0,0,0,0,replace,0011359650921,Red sauce tabasco,-0.9,-1.3,-0.4,0011110119759
-2.5714285714285716,7,0,0,0,1,9794.51361004319,0,115.953097707046,0,35.75667790407243,0,252.1702223241548,0,124.00577616375824,0,22.441375322215002,1,61.048483105537706,0,11.527741854014247,1,4.775802623958643,1,-3.0,1257.4,0,10.0,0,1.4,0,46.0,0,16.0,0,0.0,1,6.2,0,0.68,0,0.272,0,0,0,0,0,replace,0000191013124,Beignets à la pomme,-2.5714,-2.7143,-0.1429,0006400090108
-1.2857142857142858,7,0,0,0,0,4124.680434782609,0,22.2090062111801,0,7.037826086956519,0,140.30024844720498,0,30.25447204968944,0,9.42223602484472,1,49.5567701863354,0,9.81698757763975,1,3.926795031055901,1,-6.0,1891.37931034483,0,15.5172413793103,0,3.44827586206897,0,72.4137931034483,0,31.0344827586207,0,3.44827586206897,0,3.44827586206897,0,0.732758620689655,0,0.293103448275862,0,0,0,0,0,replace,0011110116369,Iced oatmeal cookies,-1.2857,-1.4286,-0.1429,0001001007348
-1.6,5,0,0,0,1,3313.091056910566,1,39.91002188868043,0,12.396998123827395,0,88.60719199499688,0,69.29058786741709,0,2.188868042526581,1,27.88502188868044,0,1.9238678080050022,0,0.7695471232020009,0,-7.0,2513.8,0,65.0,0,41.3,0,5.0,0,4.3,0,0.0,1,1.4,0,0.875,0,0.35,0,0,0,0,0,add,00093446,Vanilla Clotted Cream,-1.6,-2.5,-0.9,
-2.5,6,2,0,1,0,8568.20454545455,0,98.3154545454545,0,36.48818181818182,0,250.5027272727273,0,118.0363636363636,0,14.93,1,32.50272727272727,0,11.98113611363636,0,4.792454545454545,0,-4.0,1973.33333333333,0,16.6666666666667,0,3.33333333333333,0,70.0,0,30.0,0,6.66666666666667,0,6.66666666666667,0,1.25,0,0.5,0,0,0,0,0,add,0014100294443,French Toast Grahams,-2.5,-2.7143,-0.2143,
-1.5555555555555556,9,1,0,0,0,6733.656275095447,0,88.48003663003651,0,34.92802197802198,1,170.86233207981425,0,84.27346756326637,1,5.85421244229153,1,30.00479852287757,0,3.678128747262307,1,1.4788272564806815,1,3.0,1594.64285714286,0,1.78571428571429,0,0.0,0,67.8571428571429,0,1.78571428571429,0,8.92857142857143,0,17.8571428571429,0,0.290178571428571,0,0.116071428571429,0,0,0,0,0,add,0015100000355,Protein Angel Hair,-1.5556,-1.1,0.4556,
-0.5,4,0,0,0,0,1596.0,1,18.6,1,0.8,1,42.300000000000004,1,3.6,0,0.0,1,11.1,1,0.8,1,0.32,1,-7.0,1767.1875,0,14.0625,0,7.8125,0,68.75,0,31.25,0,3.125,0,3.125,0,0.546875,0,0.21875,0,0,0,0,0,replace,0014100074625,Apricot raspberry thumbprint cookies,-0.5,-2.25,-1.75,0020507000655
-1.0,2,0,0,0,0,1825.917692307692,0,12.0576923076923,0,4.15384615384615,0,52.22538461538461,0,4.36538461538462,0,3.9538461538461505,0,27.0776923076923,0,2.31596153846154,0,0.9263846153846149,0,-1.0,1003.61,0,1.75,0,0.0,0,45.61,0,1.75,0,1.8,0,8.77,0,1.2275,0,0.491,0,0,0,0,0,remove,0002114016111,French Bread,-1.0,-1.0,0.0,
-1.8571428571428572,7,0,0,0,1,8589.533333333333,0,65.98333333333329,0,31.9,0,293.11666666666673,0,153.70000000000002,0,39.9,1,50.0333333333333,0,5.63541666666667,1,2.254166666666668,1,0.0,225.833333333332,0,2.0833333333333,0,1.25,0,5.4166666666667,0,5.0,0,0.0,0,3.3333333333333,0,0.13541666666667,0,0.054166666666668,0,0,0,0,1,remove,0014138310023,2 Percent Milk,-1.8571,-2.1667,-0.3095,
-1.5,8,0,0,1,0,8299.427273240324,1,80.05757575757579,1,39.86060606060607,1,193.2878787878788,1,115.94545454545455,0,4.50303036082875,1,123.25757576055602,1,4.6425,1,1.8569999999999998,1,-3.0,1402.0,0,24.2,0,8.2,0,1.5,0,1.3,0,0.0,1,28.3,0,4.6,0,1.84,0,0,0,0,0,replace,0000102104209,Saucisse sèche,-1.5,-1.125,0.375,0001630001023
-1.0,2,0,0,0,0,1970.37681993984,0,10.86307692307692,0,3.91005586592179,0,71.2290502793296,0,7.19643317576279,0,2.23016759776536,0,19.982810485603792,0,2.45384615384615,0,0.981538461538462,0,-1.0,1182.42,0,1.18,0,0.59,0,56.47,0,4.71,0,2.35,0,9.41,0,1.1654,0,0.46616,0,0,0,0,0,add,0021130182497,Sliced Bagels,-1.0,-1.0,0.0,
-2.0,7,0,0,1,0,11542.494272429602,0,138.145713370187,0,54.28428559984475,0,255.19571427617757,0,49.942857142857136,1,25.785714285714278,1,110.97000122070311,0,7.651785714285711,1,3.060714285714286,1,0.0,991.8,0,12.2,0,1.8,0,22.3,0,4.8,0,2.1,0,8.5,0,0.0,1,0.0,1,0,0,0,0,replace,00005804,Falafel & halloumi hot wrap,-2.0,-1.2857,0.7143,0021130341535
1.0,2,0,0,1,0,603.000004887581,0,2.96363638747822,0,0.9885275119209289,0,6.80000019073486,0,2.40000009536743,0,2.40000009536743,0,21.0909090909091,0,0.704545454545455,1,0.218181818181818,1,-5.0,1800.3,0,20.9,0,9.0,0,56.4,0,14.9,0,1.3,0,3.4,0,0.3,0,0.12,0,0,0,0,0,add,0010100394351,Biscuits nature,1.0,-1.0,-2.0,
-1.25,4,0,0,1,0,3156.643308809066,0,34.309999868604876,0,13.26000016530354,0,82.18666576809349,0,17.760000022252402,0,6.3400000731150294,0,25.83999970753988,0,1.790078735464201,1,0.71603149418568,1,-1.0,907.91,0,1.88,0,0.0,0,41.25,0,2.5,0,1.2,0,7.5,0,1.0625,0,0.425,0,0,0,0,0,add,0021130185894,Plain sandwich rolls,-1.25,-1.2,0.05,
-1.0,2,0,0,0,0,2162.18108108108,0,10.60540540540541,0,0.2,0,87.88108108108109,0,32.4324324324324,1,8.10810810810811,1,12.40810810810811,0,1.41962141891892,0,0.567848567567568,0,-2.0,1833.84615384615,0,10.7692307692308,0,1.53846153846154,0,61.5384615384615,0,24.6153846153846,0,6.15384615384615,0,20.0,0,0.653846153846154,0,0.261538461538462,0,0,0,0,0,replace,0016000441699,Protein Granola,-1.0,-2.0,-1.0,0011002085247
0.0,2,0,0,0,0,258.0,1,1.0,1,0.0,1,13.6999998092651,0,10.1000003814697,1,0.0,1,10.100000001490116,0,0.0,1,0.0,1,-3.0,1580.0,0,0.0,0,0.0,0,40.0,0,23.3333333333333,0,13.3333333333333,0,46.6666666666667,0,0.791666666666667,0,0.316666666666667,0,0,0,0,0,replace,0017642780061,Frothy Cappuccino Drink Mix,0.0,-2.5,-2.5,00001924
-1.8571428571428572,7,0,0,0,0,5410.742517003682,1,62.18571438108173,1,25.228571476255148,1,135.29325714285713,0,82.6504,1,0.0,1,135.42857138088766,0,2.55,1,1.02,1,0.0,85.0,0,0.0,0,0.0,0,5.0,0,5.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,add,0008295612229,Balsamic Vinegar Of Modena Gold Eagle,-1.8571,-1.625,0.2321,
-1.5,6,0,0,1,0,6800.635415495123,0,35.79725599913118,0,12.361451199826226,0,264.8536090225561,0,116.8422556390973,0,15.56586466165442,1,49.946980755916314,0,2.671375267177273,0,1.068550106870909,0,-2.0,348.8,0,0.1,0,0.0,0,20.0,0,20.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0,0,0,0,replace,0004470314251,Pomme nature,-1.5,-1.6667,-0.1667,0014100071051
-1.3333333333333333,6,0,0,0,0,5744.467124234644,0,51.39958663694591,0,18.10954050393611,0,147.8334781749951,0,125.83772466916847,1,11.65480940154059,1,72.72204791061198,0,3.392728354871481,1,1.35709134194859,1,-1.0,414.0,0,2.1,0,0.5,0,11.8,0,1.4,0,1.4,0,7.3,0,0.9,0,0.36,0,0,0,0,0,add,00101008,Poulet aux 5 légumes du soleil et son blé,-1.3333,-1.2857,0.0476,
-2.7777777777777777,9,0,0,0,0,10675.71597986537,0,93.06777159226652,0,44.15780380912689,0,351.9582190944965,0,196.03844791817437,0,12.598185919417812,1,66.34901288174844,0,9.352730496453901,1,3.7410921985815606,1,-1.0,379.36,0,3.54,0,2.02,0,10.1,0,7.07,0,1.0,0,4.04,0,0.1525,0,0.061,0,0,0,0,1,add,0013562498499,Annies hmgrwn org whl mlk ygrt banana blbry avocado,-2.7778,-2.6,0.1778,
-1.25,8,0,0,1,0,10637.09528955239,0,77.41028295376127,0,25.616804692891304,1,340.7546341699666,0,54.812801932367194,1,48.4519723221092,1,93.6747212233483,0,7.1347096984611245,0,2.853883879384453,0,8.0,1387.0,0,0.8,0,0.0,1,44.9,0,1.29,0,15.4,0,27.7,0,0.13,0,0.005,0,0,0,1,0,replace,00013821,Red Split Lentils - Bulk bin,-1.25,0.0,1.25,0008346464326
2.0,2,0,0,0,0,1605.520013852119,0,3.4300000238418598,0,0.200000002980232,0,60.6300003814697,0,7.55000009536743,0,13.7,0,19.900000381469702,0,1.22,1,0.488,1,4.0,651.600013852119,0,1.10000002384186,0,0.200000002980232,0,21.1000003814697,0,2.90000009536743,0,9.0,0,10.6000003814697,0,0.0,1,0.0,1,0,0,0,0,remove,00023484,Baked Besns,2.0,0.0,-2.0,
-2.8333333333333335,6,0,0,0,0,6246.111020271389,0,85.514953271028,0,33.830663106364085,0,126.0898573928585,0,46.95210373831776,0,3.86822429906542,1,53.387316421895896,0,8.146495327102805,0,3.6581308411214946,0,-1.0,932.710280373832,0,11.214953271028,0,5.14018691588785,0,17.9906542056075,0,2.10280373831776,0,1.16822429906542,0,11.9158878504673,0,0.496495327102804,0,0.598130841121495,0,0,0,0,0,remove,0021130183609,"Ultra thin crust three meat sicilian recipe rich traditional tomato sauce topped with a blend of mozzarella, fontina, parmesan, and romano cheeses, zesty capicola ham, spicy italian sausage and hearty salami pizza",-2.8333,-3.2,-0.3667,
